Date,Visitors,Visits,Page Views,
17-Feb-09,"116,293","151,181","174,440",
17-Feb-09,"116,183","151,038","174,275",
17-Feb-09,"114,357","148,664","171,535",
17-Feb-09,"116,522","151,478","174,783",
17-Feb-09,"113,220","147,186","169,831",
17-Feb-09,"108,184","140,639","162,276",
17-Feb-09,"113,468","147,509","170,203",
17-Feb-09,"115,605","150,287","173,408",
18-Feb-09,"116,436","151,367","174,654",
18-Feb-09,"113,633","147,723","170,449",
18-Feb-09,"109,918","142,894","164,877",
18-Feb-09,"112,736","146,557","169,104",
18-Feb-09,"112,381","146,095","168,571",
18-Feb-09,"117,114","152,248","175,670",
18-Feb-09,"109,862","142,820","164,793",
18-Feb-09,"115,047","149,561","172,570",
18-Feb-09,"108,567","141,138","162,851",
18-Feb-09,"117,292","152,479","175,938",
18-Feb-09,"110,201","143,261","165,301",
18-Feb-09,"110,950","144,235","166,425",
18-Feb-09,"110,471","143,612","165,707",
18-Feb-09,"114,332","148,632","171,498",
19-Feb-09,"113,335","147,335","170,002",
19-Feb-09,"114,932","149,412","172,398",
19-Feb-09,"112,487","146,233","168,730",
19-Feb-09,"107,789","140,125","161,683",
19-Feb-09,"114,257","148,534","171,385",
19-Feb-09,"111,379","144,792","167,068",
19-Feb-09,"112,755","146,582","169,133",
19-Feb-09,"109,964","142,953","164,946",
19-Feb-09,"111,880","145,445","167,821",
19-Feb-09,"111,228","144,597","166,842",
19-Feb-09,"107,912","140,286","161,869",
19-Feb-09,"113,603","147,684","170,405",
19-Feb-09,"107,743","140,066","161,615",
19-Feb-09,"117,132","152,272","175,699",
20-Feb-09,"112,746","146,570","169,119",
20-Feb-09,"110,233","143,303","165,349",
20-Feb-09,"110,579","143,752","165,868",
20-Feb-09,"110,290","143,377","165,435",
20-Feb-09,"117,026","152,133","175,539",
20-Feb-09,"114,168","148,419","171,253",
20-Feb-09,"116,338","151,240","174,507",
20-Feb-09,"111,185","144,540","166,777",
20-Feb-09,"116,607","151,589","174,910",
20-Feb-09,"110,055","143,071","165,082",
20-Feb-09,"117,040","152,153","175,561",
20-Feb-09,"109,973","142,964","164,959",
20-Feb-09,"116,678","151,681","175,016",
20-Feb-09,"115,267","149,847","172,900",
21-Feb-09,"116,551","151,516","174,826",
21-Feb-09,"114,032","148,241","171,047",
21-Feb-09,"109,409","142,232","164,114",
21-Feb-09,"109,956","142,943","164,934",
21-Feb-09,"108,076","140,499","162,114",
21-Feb-09,"111,631","145,120","167,446",
21-Feb-09,"109,168","141,919","163,752",
21-Feb-09,"111,239","144,610","166,858",
21-Feb-09,"112,723","146,540","169,084",
21-Feb-09,"110,770","144,001","166,155",
21-Feb-09,"116,877","151,940","175,316",
21-Feb-09,"111,361","144,769","167,041",
21-Feb-09,"110,092","143,120","165,138",
21-Feb-09,"117,457","152,694","176,185",
22-Feb-09,"112,313","146,007","168,470",
22-Feb-09,"114,090","148,317","171,135",
22-Feb-09,"113,823","147,970","170,735",
22-Feb-09,"113,050","146,964","169,574",
22-Feb-09,"116,780","151,814","175,170",
22-Feb-09,"110,851","144,106","166,276",
22-Feb-09,"116,954","152,040","175,431",
22-Feb-09,"112,034","145,644","168,050",
22-Feb-09,"109,159","141,906","163,738",
22-Feb-09,"113,159","147,106","169,738",
22-Feb-09,"107,704","140,016","161,556",
22-Feb-09,"113,064","146,983","169,596",
22-Feb-09,"107,494","139,742","161,241",
22-Feb-09,"116,201","151,062","174,302",
23-Feb-09,"113,655","147,751","170,482",
23-Feb-09,"115,339","149,940","173,008",
23-Feb-09,"107,237","139,408","160,855",
23-Feb-09,"116,351","151,256","174,526",
23-Feb-09,"108,823","141,470","163,235",
23-Feb-09,"113,975","148,167","170,962",
23-Feb-09,"109,294","142,082","163,941",
23-Feb-09,"114,735","149,155","172,102",
23-Feb-09,"114,489","148,835","171,733",
23-Feb-09,"112,986","146,882","169,480",
23-Feb-09,"111,418","144,843","167,127",
23-Feb-09,"110,780","144,013","166,169",
23-Feb-09,"108,720","141,335","163,079",
23-Feb-09,"107,343","139,546","161,015",
24-Feb-09,"114,963","149,453","172,445",
24-Feb-09,"115,832","150,582","173,748",
24-Feb-09,"110,305","143,396","165,457",
24-Feb-09,"114,936","149,417","172,404",
24-Feb-09,"108,634","141,224","162,951",
24-Feb-09,"113,541","147,603","170,311",
24-Feb-09,"107,845","140,199","161,768",
24-Feb-09,"110,108","143,140","165,162",
24-Feb-09,"116,405","151,327","174,608",
24-Feb-09,"109,749","142,674","164,623",
24-Feb-09,"112,743","146,566","169,115",
24-Feb-09,"108,344","140,847","162,516",
24-Feb-09,"115,908","150,680","173,862",
24-Feb-09,"109,140","141,882","163,711",
25-Feb-09,"109,302","142,093","163,954",
25-Feb-09,"112,629","146,418","168,944",
25-Feb-09,"113,248","147,223","169,873",
25-Feb-09,"114,198","148,458","171,297",
25-Feb-09,"117,766","153,096","176,649",
25-Feb-09,"116,953","152,039","175,430",
25-Feb-09,"114,686","149,092","172,029",
25-Feb-09,"113,688","147,795","170,533",
25-Feb-09,"109,165","141,915","163,748",
25-Feb-09,"107,428","139,656","161,142",
25-Feb-09,"109,432","142,261","164,148",
25-Feb-09,"113,689","147,796","170,534",
25-Feb-09,"111,539","145,001","167,309",
25-Feb-09,"107,955","140,341","161,932",
26-Feb-09,"112,860","146,718","169,291",
26-Feb-09,"111,640","145,132","167,460",
26-Feb-09,"112,606","146,388","168,909",
26-Feb-09,"115,497","150,146","173,245",
26-Feb-09,"111,970","145,561","167,955",
26-Feb-09,"115,703","150,414","173,554",
26-Feb-09,"107,780","140,114","161,670",
26-Feb-09,"115,853","150,609","173,780",
26-Feb-09,"111,840","145,392","167,760",
26-Feb-09,"112,610","146,393","168,915",
26-Feb-09,"110,811","144,054","166,216",
26-Feb-09,"114,152","148,398","171,228",
26-Feb-09,"112,512","146,265","168,768",
26-Feb-09,"111,278","144,662","166,917",
27-Feb-09,"112,839","146,691","169,258",
27-Feb-09,"113,460","147,498","170,190",
27-Feb-09,"109,356","142,162","164,033",
27-Feb-09,"114,857","149,315","172,286",
27-Feb-09,"111,190","144,547","166,785",
27-Feb-09,"114,817","149,262","172,225",
27-Feb-09,"107,465","139,705","161,198",
27-Feb-09,"112,190","145,846","168,284",
27-Feb-09,"109,694","142,602","164,540",
27-Feb-09,"112,407","146,129","168,610",
27-Feb-09,"110,846","144,100","166,270",
27-Feb-09,"113,236","147,206","169,854",
27-Feb-09,"113,628","147,716","170,442",
27-Feb-09,"107,855","140,211","161,782",
28-Feb-09,"114,509","148,862","171,764",
28-Feb-09,"116,240","151,111","174,359",
28-Feb-09,"109,206","141,967","163,809",
28-Feb-09,"115,806","150,548","173,709",
28-Feb-09,"114,594","148,972","171,890",
28-Feb-09,"109,401","142,221","164,101",
28-Feb-09,"107,748","140,072","161,622",
28-Feb-09,"110,448","143,582","165,672",
28-Feb-09,"109,109","141,841","163,663",
28-Feb-09,"113,804","147,946","170,706",
28-Feb-09,"112,630","146,419","168,945",
28-Feb-09,"109,589","142,466","164,384",
28-Feb-09,"113,525","147,582","170,287",
28-Feb-09,"116,334","151,234","174,501",
1-Mar-09,"108,217","140,681","162,325",
1-Mar-09,"110,900","144,170","166,350",
1-Mar-09,"108,510","141,063","162,765",
1-Mar-09,"111,887","145,453","167,830",
1-Mar-09,"111,236","144,607","166,855",
1-Mar-09,"109,835","142,785","164,752",
1-Mar-09,"110,438","143,570","165,657",
2-Mar-09,"107,995","140,394","161,993",
2-Mar-09,"107,887","140,253","161,830",
2-Mar-09,"111,709","145,222","167,564",
2-Mar-09,"108,993","141,691","163,490",
2-Mar-09,"111,713","145,227","167,570",
2-Mar-09,"108,622","141,209","162,934",
2-Mar-09,"110,527","143,685","165,791",
2-Mar-09,"111,713","145,227","167,570",
3-Mar-09,"109,024","141,732","163,537",
3-Mar-09,"108,349","140,854","162,524",
3-Mar-09,"107,946","140,329","161,919",
3-Mar-09,"109,510","142,363","164,265",
3-Mar-09,"111,058","144,375","166,587",
3-Mar-09,"110,710","143,923","166,065",
3-Mar-09,"108,642","141,234","162,963",
3-Mar-09,"107,943","140,325","161,914",
3-Mar-09,"108,617","141,202","162,925",
4-Mar-09,"111,231","144,600","166,846",
4-Mar-09,"108,852","141,508","163,278",
4-Mar-09,"110,668","143,869","166,002",
4-Mar-09,"110,743","143,966","166,115",
4-Mar-09,"111,885","145,450","167,827",
4-Mar-09,"107,152","139,298","160,729",
4-Mar-09,"111,289","144,676","166,934",
4-Mar-09,"107,232","139,402","160,849",
5-Mar-09,"108,219","140,685","162,328",
5-Mar-09,"110,135","143,176","165,203",
5-Mar-09,"109,392","142,209","164,088",
5-Mar-09,"109,919","142,895","164,879",
5-Mar-09,"110,898","144,167","166,346",
5-Mar-09,"112,851","146,706","169,276",
5-Mar-09,"111,999","145,599","167,999",
5-Mar-09,"108,000","140,400","162,000",
5-Mar-09,"111,287","144,673","166,931",
5-Mar-09,"109,329","142,128","163,993",
5-Mar-09,"112,918","146,794","169,377",
6-Mar-09,"107,218","139,384","160,828",
6-Mar-09,"107,590","139,867","161,385",
6-Mar-09,"106,918","138,993","160,377",
6-Mar-09,"107,449","139,684","161,174",
6-Mar-09,"106,361","138,270","159,542",
6-Mar-09,"112,825","146,672","169,237",
6-Mar-09,"112,360","146,069","168,541",
6-Mar-09,"105,073","136,595","157,610",
6-Mar-09,"106,887","138,953","160,330",
6-Mar-09,"112,352","146,057","168,527",
6-Mar-09,"107,868","140,229","161,802",
7-Mar-09,"108,353","140,858","162,529",
7-Mar-09,"106,038","137,850","159,058",
7-Mar-09,"107,976","140,369","161,964",
7-Mar-09,"107,945","140,329","161,918",
7-Mar-09,"105,545","137,208","158,317",
7-Mar-09,"106,972","139,063","160,458",
7-Mar-09,"105,168","136,718","157,752",
7-Mar-09,"108,889","141,556","163,334",
7-Mar-09,"106,658","138,656","159,988",
7-Mar-09,"112,496","146,245","168,745",
7-Mar-09,"106,808","138,851","160,212",
7-Mar-09,"105,398","137,017","158,097",
7-Mar-09,"106,249","138,123","159,373",
8-Mar-09,"107,421","139,647","161,132",
8-Mar-09,"106,170","138,021","159,255",
8-Mar-09,"108,130","140,568","162,194",
8-Mar-09,"105,246","136,819","157,869",
8-Mar-09,"111,051","144,366","166,576",
8-Mar-09,"108,155","140,601","162,232",
8-Mar-09,"109,258","142,035","163,887",
8-Mar-09,"112,151","145,797","168,227",
8-Mar-09,"107,894","140,262","161,841",
8-Mar-09,"110,907","144,179","166,361",
8-Mar-09,"104,545","135,909","156,818",
8-Mar-09,"107,005","139,107","160,508",
9-Mar-09,"110,792","144,029","166,187",
9-Mar-09,"110,692","143,899","166,038",
9-Mar-09,"104,251","135,526","156,376",
9-Mar-09,"111,174","144,526","166,761",
9-Mar-09,"106,016","137,820","159,023",
9-Mar-09,"107,662","139,960","161,493",
9-Mar-09,"106,168","138,018","159,252",
9-Mar-09,"107,231","139,401","160,847",
9-Mar-09,"107,420","139,646","161,130",
9-Mar-09,"109,259","142,037","163,888",
9-Mar-09,"107,911","140,284","161,867",
10-Mar-09,"111,495","144,944","167,243",
10-Mar-09,"108,766","141,396","163,149",
10-Mar-09,"110,841","144,093","166,261",
10-Mar-09,"111,690","145,197","167,535",
10-Mar-09,"108,650","141,245","162,975",
10-Mar-09,"107,498","139,747","161,247",
10-Mar-09,"112,786","146,622","169,179",
10-Mar-09,"110,094","143,123","165,142",
10-Mar-09,"112,391","146,108","168,586",
10-Mar-09,"105,429","137,058","158,144",
10-Mar-09,"106,558","138,526","159,837",
10-Mar-09,"107,646","139,940","161,469",
11-Mar-09,"105,095","136,624","157,643",
11-Mar-09,"104,966","136,456","157,450",
11-Mar-09,"106,704","138,715","160,056",
11-Mar-09,"107,117","139,252","160,675",
11-Mar-09,"112,785","146,621","169,178",
11-Mar-09,"112,937","146,818","169,406",
11-Mar-09,"109,334","142,134","164,001",
11-Mar-09,"105,792","137,529","158,688",
11-Mar-09,"108,082","140,507","162,124",
11-Mar-09,"104,493","135,840","156,739",
11-Mar-09,"113,010","146,913","169,515",
11-Mar-09,"109,090","141,818","163,636",
11-Mar-09,"111,158","144,505","166,737",
12-Mar-09,"110,484","143,629","165,725",
12-Mar-09,"112,696","146,505","169,044",
12-Mar-09,"110,954","144,240","166,431",
12-Mar-09,"105,569","137,239","158,353",
12-Mar-09,"108,407","140,930","162,611",
12-Mar-09,"107,268","139,449","160,903",
12-Mar-09,"111,881","145,445","167,821",
12-Mar-09,"108,450","140,985","162,675",
12-Mar-09,"107,013","139,117","160,519",
12-Mar-09,"107,061","139,180","160,592",
12-Mar-09,"111,451","144,886","167,176",
12-Mar-09,"107,615","139,900","161,423",
13-Mar-09,"112,290","145,977","168,435",
13-Mar-09,"108,440","140,972","162,660",
13-Mar-09,"112,048","145,663","168,073",
13-Mar-09,"110,714","143,928","166,071",
13-Mar-09,"105,737","137,458","158,605",
13-Mar-09,"111,785","145,320","167,677",
13-Mar-09,"105,914","137,688","158,871",
13-Mar-09,"108,863","141,522","163,295",
13-Mar-09,"112,065","145,684","168,097",
13-Mar-09,"104,903","136,374","157,355",
13-Mar-09,"112,420","146,146","168,630",
13-Mar-09,"106,565","138,534","159,847",
14-Mar-09,"105,645","137,339","158,468",
14-Mar-09,"106,396","138,315","159,594",
14-Mar-09,"104,551","135,916","156,826",
14-Mar-09,"105,512","137,166","158,268",
14-Mar-09,"104,104","135,335","156,156",
14-Mar-09,"111,092","144,420","166,638",
14-Mar-09,"107,303","139,494","160,955",
14-Mar-09,"109,795","142,733","164,692",
14-Mar-09,"108,433","140,963","162,649",
14-Mar-09,"110,090","143,117","165,135",
14-Mar-09,"109,336","142,137","164,004",
14-Mar-09,"109,638","142,529","164,456",
15-Mar-09,"111,059","144,376","166,588",
15-Mar-09,"112,973","146,864","169,459",
15-Mar-09,"108,478","141,021","162,716",
15-Mar-09,"108,340","140,842","162,509",
15-Mar-09,"112,860","146,719","169,291",
15-Mar-09,"111,072","144,394","166,608",
15-Mar-09,"105,214","136,778","157,821",
15-Mar-09,"105,441","137,073","158,161",
15-Mar-09,"105,997","137,797","158,996",
15-Mar-09,"104,079","135,303","156,119",
15-Mar-09,"106,146","137,989","159,218",
16-Mar-09,"106,531","138,490","159,796",
16-Mar-09,"112,564","146,333","168,846",
16-Mar-09,"110,330","143,429","165,495",
16-Mar-09,"108,556","141,123","162,835",
16-Mar-09,"108,339","140,841","162,508",
16-Mar-09,"106,399","138,319","159,599",
16-Mar-09,"106,397","138,316","159,595",
16-Mar-09,"111,490","144,937","167,235",
16-Mar-09,"107,318","139,513","160,977",
16-Mar-09,"110,669","143,870","166,004",
16-Mar-09,"107,028","139,136","160,542",
16-Mar-09,"111,494","144,942","167,241",
17-Mar-09,"107,314","139,508","160,971",
17-Mar-09,"111,295","144,683","166,942",
17-Mar-09,"105,460","137,099","158,191",
17-Mar-09,"110,069","143,089","165,103",
17-Mar-09,"106,595","138,574","159,893",
17-Mar-09,"112,390","146,107","168,585",
17-Mar-09,"110,313","143,407","165,470",
17-Mar-09,"106,136","137,977","159,204",
17-Mar-09,"104,593","135,971","156,890",
17-Mar-09,"107,468","139,708","161,202",
17-Mar-09,"110,063","143,081","165,094",
17-Mar-09,"111,745","145,269","167,618",
18-Mar-09,"111,505","144,956","167,257",
18-Mar-09,"109,917","142,893","164,876",
18-Mar-09,"104,949","136,434","157,423",
18-Mar-09,"109,336","142,137","164,004",
18-Mar-09,"108,659","141,257","162,989",
18-Mar-09,"109,963","142,952","164,944",
18-Mar-09,"105,858","137,615","158,787",
18-Mar-09,"110,221","143,287","165,331",
18-Mar-09,"112,771","146,602","169,156",
18-Mar-09,"109,680","142,584","164,520",
18-Mar-09,"109,995","142,993","164,992",
18-Mar-09,"105,864","137,623","158,796",
18-Mar-09,"110,243","143,315","165,364",
19-Mar-09,"106,325","138,222","159,487",
19-Mar-09,"108,022","140,429","162,034",
19-Mar-09,"109,266","142,045","163,899",
19-Mar-09,"107,244","139,418","160,866",
19-Mar-09,"107,301","139,491","160,951",
19-Mar-09,"106,737","138,759","160,106",
19-Mar-09,"108,446","140,980","162,670",
19-Mar-09,"111,390","144,807","167,085",
19-Mar-09,"104,104","135,335","156,155",
19-Mar-09,"106,722","138,739","160,083",
19-Mar-09,"109,164","141,913","163,746",
19-Mar-09,"111,612","145,096","167,418",
20-Mar-09,"109,500","142,350","164,250",
20-Mar-09,"111,275","144,658","166,913",
20-Mar-09,"108,028","140,437","162,042",
20-Mar-09,"106,711","138,724","160,066",
20-Mar-09,"107,878","140,242","161,817",
20-Mar-09,"106,505","138,457","159,758",
20-Mar-09,"112,384","146,099","168,576",
20-Mar-09,"112,654","146,450","168,981",
20-Mar-09,"105,855","137,612","158,783",
20-Mar-09,"109,542","142,405","164,313",
20-Mar-09,"112,916","146,791","169,374",
21-Mar-09,"112,200","145,859","168,299",
21-Mar-09,"109,593","142,471","164,389",
21-Mar-09,"110,648","143,843","165,972",
21-Mar-09,"107,468","139,709","161,202",
21-Mar-09,"106,542","138,505","159,814",
21-Mar-09,"112,578","146,352","168,867",
21-Mar-09,"104,576","135,949","156,864",
21-Mar-09,"106,421","138,348","159,632",
21-Mar-09,"107,757","140,085","161,636",
21-Mar-09,"106,704","138,715","160,056",
21-Mar-09,"112,154","145,800","168,230",
22-Mar-09,"111,547","145,011","167,320",
22-Mar-09,"106,051","137,867","159,077",
22-Mar-09,"109,206","141,968","163,809",
22-Mar-09,"110,427","143,556","165,641",
22-Mar-09,"110,593","143,771","165,890",
22-Mar-09,"110,095","143,124","165,143",
22-Mar-09,"110,143","143,186","165,214",
22-Mar-09,"105,441","137,073","158,162",
22-Mar-09,"108,483","141,028","162,724",
22-Mar-09,"112,289","145,976","168,434",
22-Mar-09,"104,538","135,899","156,807",
22-Mar-09,"106,607","138,589","159,910",
22-Mar-09,"104,850","136,305","157,275",
22-Mar-09,"110,085","143,110","165,127",
23-Mar-09,"106,766","138,795","160,148",
23-Mar-09,"107,913","140,286","161,869",
23-Mar-09,"110,976","144,268","166,463",
23-Mar-09,"112,683","146,488","169,025",
23-Mar-09,"107,022","139,128","160,533",
23-Mar-09,"109,672","142,574","164,508",
23-Mar-09,"107,605","139,886","161,407",
23-Mar-09,"107,430","139,659","161,145",
23-Mar-09,"112,536","146,297","168,804",
23-Mar-09,"106,131","137,971","159,197",
23-Mar-09,"112,419","146,144","168,628",
23-Mar-09,"104,752","136,178","157,128",
23-Mar-09,"106,551","138,516","159,827",
24-Mar-09,"107,220","139,386","160,830",
24-Mar-09,"109,266","142,046","163,899",
24-Mar-09,"112,548","146,312","168,822",
24-Mar-09,"106,569","138,539","159,853",
24-Mar-09,"107,905","140,277","161,858",
24-Mar-09,"111,256","144,633","166,884",
24-Mar-09,"111,386","144,802","167,079",
24-Mar-09,"108,628","141,216","162,941",
24-Mar-09,"109,729","142,648","164,594",
24-Mar-09,"109,755","142,682","164,633",
24-Mar-09,"106,500","138,449","159,749",
25-Mar-09,"110,702","143,913","166,053",
25-Mar-09,"105,902","137,673","158,853",
25-Mar-09,"109,627","142,515","164,441",
25-Mar-09,"110,327","143,426","165,491",
25-Mar-09,"106,583","138,557","159,874",
25-Mar-09,"112,265","145,944","168,397",
25-Mar-09,"112,877","146,740","169,315",
25-Mar-09,"112,708","146,520","169,062",
25-Mar-09,"107,709","140,021","161,563",
25-Mar-09,"109,835","142,786","164,753",
25-Mar-09,"109,168","141,919","163,752",
25-Mar-09,"108,421","140,947","162,631",
26-Mar-09,"106,064","137,883","159,095",
26-Mar-09,"110,884","144,149","166,326",
26-Mar-09,"104,428","135,757","156,642",
26-Mar-09,"111,188","144,544","166,782",
26-Mar-09,"110,502","143,652","165,753",
26-Mar-09,"110,160","143,207","165,239",
26-Mar-09,"104,049","135,264","156,073",
26-Mar-09,"106,563","138,532","159,845",
26-Mar-09,"108,874","141,536","163,311",
26-Mar-09,"107,970","140,362","161,956",
26-Mar-09,"105,354","136,960","158,031",
26-Mar-09,"112,031","145,640","168,046",
27-Mar-09,"106,700","138,710","160,050",
27-Mar-09,"109,754","142,680","164,631",
27-Mar-09,"106,522","138,478","159,782",
27-Mar-09,"112,497","146,246","168,746",
27-Mar-09,"106,083","137,908","159,125",
27-Mar-09,"106,280","138,165","159,421",
27-Mar-09,"109,818","142,763","164,727",
27-Mar-09,"111,746","145,270","167,619",
27-Mar-09,"105,621","137,308","158,432",
27-Mar-09,"109,963","142,951","164,944",
27-Mar-09,"106,740","138,762","160,110",
27-Mar-09,"108,447","140,981","162,670",
28-Mar-09,"104,279","135,562","156,418",
